,user_id,session_count,avg_days_btw,sum_duration_in_min,prospect_id,prospect_creation_date,is_presented_prospect,is_client,gender,age,age_cat_w20,age_cat_w30,CTC,click,sessions_before_first_ctc,clicks_before_first_ctc,time_online_before_first_ctc_in_sec,days_to_first_ctc,first_ctc_campaign_id,first_ctc_page,last_ctc_page,last_ctc_date
397,156333860413175,3,134.0,78.0,p_3464ff,2023-09-25,0,0,F,33,21-40,21-50,2.0,9.0,2.0,7,2272.0,230,f11dac0db6,1,1,2023-11-02
398,156388342615184,3,85.0,72.0,p_25d26c,2023-04-17,0,0,F,69,61-80,51-80,1.0,11.0,1.0,7,2819.0,58,f28414dfd1,2,2,2023-04-17
399,156594065484255,3,40.0,165.0,p_da6a21,2023-07-14,1,0,F,116,101-120,111-140,2.0,7.0,0.0,1,1609.0,0,f115ad964e,2,3,2023-10-03
400,156709924266656,4,80.0,116.0,p_278507,2023-02-05,0,0,F,115,101-120,111-140,1.0,14.0,2.0,11,4658.0,14,95137568bf,3,3,2023-02-05
401,156799355532665,5,87.0,139.0,p_a6faa5,2023-05-29,1,0,M,140,121-140,111-140,1.0,23.0,3.0,19,6773.0,144,73dc9eab7b,5,5,2023-05-29
402,156903318593812,4,49.0,104.0,p_ec1e89,2023-04-28,0,0,F,22,21-40,21-50,1.0,20.0,1.0,8,2020.0,36,f11dac0db6,2,2,2023-04-28
403,157124895092484,4,68.0,160.0,p_9ece75,2023-05-14,1,0,F,129,121-140,111-140,1.0,16.0,0.0,2,651.0,0,f11dac0db6,3,3,2023-05-14
404,157151344507088,3,66.0,82.0,p_a54994,2023-08-22,0,0,F,88,81-100,81-110,1.0,18.0,2.0,18,4543.0,133,9fa01fb1a0,6,6,2023-08-22
405,157245291450630,1,0.0,55.0,p_f94629,2023-03-12,0,0,M,56,41-60,51-80,1.0,6.0,0.0,6,2975.0,0,45c82b38c6,5,5,2023-03-12
406,157369724373280,4,77.0,118.0,p_1f3883,2023-04-11,0,0,F,100,81-100,81-110,2.0,14.0,0.0,6,1142.0,0,67bac78ff1,3,1,2023-10-20
407,157643908079620,9,38.0,326.0,p_13e745,2023-03-25,0,0,F,70,61-80,51-80,1.0,42.0,2.0,16,6033.0,32,73dc9eab7b,4,4,2023-03-25
408,157713419856697,6,63.0,200.0,p_bf955a,2023-01-01,1,0,123,104,101-120,81-110,2.0,20.0,0.0,3,1238.0,0,67bac78ff1,5,6,2023-08-27
409,157832699038245,3,36.0,52.0,p_1b3596,2023-10-19,1,0,F,127,121-140,111-140,2.0,15.0,0.0,4,106.0,0,7b9f593535,5,4,2023-12-31
410,158003170351249,1,0.0,13.0,p_d837e8,2023-08-20,1,0,F,120,101-120,111-140,1.0,2.0,0.0,2,201.0,0,f11dac0db6,5,5,2023-08-20
411,158038309259810,4,79.0,132.0,p_9341d1,2023-04-29,0,0,F,65,61-80,51-80,2.0,21.0,1.0,12,2811.0,16,67bac78ff1,2,1,2023-11-21
412,158237028838182,3,122.0,134.0,p_385b07,2023-02-15,0,0,M,134,121-140,111-140,1.0,9.0,0.0,5,2138.0,0,67bac78ff1,2,2,2023-02-15
413,158291852890318,4,53.0,180.0,p_221f22,2023-07-17,0,0,F,70,61-80,51-80,1.0,15.0,2.0,11,8388.0,155,67bac78ff1,6,6,2023-07-17
414,158391990447646,2,59.0,56.0,p_fc8b2a,2023-04-11,0,0,M,57,41-60,51-80,1.0,11.0,2.0,11,3109.0,59,45c82b38c6,5,5,2023-04-11
415,158699677410634,2,99.0,87.0,p_3ce6ed,2023-09-17,0,0,F,130,121-140,111-140,1.0,7.0,0.0,5,2807.0,0,45c82b38c6,4,4,2023-09-17
416,159208405879489,3,50.0,83.0,p_6cef40,2023-09-01,0,0,M,46,41-60,21-50,2.0,13.0,0.0,4,146.0,0,95137568bf,1,3,2023-12-10
417,159383456997398,5,83.0,170.0,p_c1a68d,2023-12-10,0,0,M,129,121-140,111-140,1.0,17.0,3.0,14,7364.0,326,f11dac0db6,1,1,2023-12-10
418,159446492318442,6,57.0,137.0,p_9fbab4,2023-06-15,0,0,F,140,121-140,111-140,1.0,32.0,3.0,25,5846.0,129,67bac78ff1,6,6,2023-06-15
419,159480011206910,1,0.0,2.0,p_092a80,2023-08-24,0,0,,122,121-140,111-140,1.0,3.0,0.0,3,77.0,0,67bac78ff1,2,2,2023-08-24
420,159813035656803,2,82.0,65.0,p_523dd0,2023-11-23,0,0,F,45,41-60,21-50,1.0,6.0,1.0,6,2572.0,82,7b9f593535,2,2,2023-11-23
421,159850766094467,4,45.0,183.0,p_2a4ccf,2023-04-02,1,0,F,89,81-100,81-110,1.0,16.0,1.0,9,6122.0,23,45c82b38c6,6,6,2023-04-02
422,159879557264501,2,154.0,100.0,p_4374da,2023-08-16,0,0,F,120,101-120,111-140,1.0,11.0,1.0,11,5844.0,154,,1,1,2023-08-16
423,160230354550855,4,85.0,128.0,p_42d0e0,2023-10-28,0,0,M,59,41-60,51-80,1.0,10.0,2.0,7,5341.0,251,7db5e11944,6,6,2023-10-28
424,160434010906772,4,88.0,187.0,p_0b590b,2023-05-01,1,0,F,32,21-40,21-50,2.0,16.0,2.0,10,8479.0,90,9fa01fb1a0,4,6,2023-10-22
425,160482631766017,4,93.0,71.0,p_723386,2023-03-08,0,0,M,62,61-80,51-80,3.0,15.0,0.0,4,617.0,0,f28414dfd1,2,6,2023-08-27
426,160880089305439,8,35.0,292.0,p_b0e007,2023-04-10,0,0,F,52,41-60,51-80,1.0,34.0,0.0,1,101.0,0,242649bfe1,4,4,2023-04-10
427,160900333535404,4,98.0,160.0,p_d53624,2023-08-09,1,0,F,137,121-140,111-140,2.0,14.0,2.0,9,6261.0,176,67bac78ff1,4,4,2023-12-05
428,160972823868529,1,0.0,25.0,p_6802de,2023-01-06,0,0,F,97,81-100,81-110,1.0,4.0,0.0,4,1187.0,0,7b9f593535,2,2,2023-01-06
429,161366912794339,7,45.0,264.0,p_939f91,2023-12-11,0,0,F,34,21-40,21-50,1.0,21.0,5.0,19,11453.0,255,73dc9eab7b,6,6,2023-12-11
430,161417306474205,6,55.0,164.0,p_4a9abf,2023-04-20,1,0,F,80,61-80,51-80,1.0,28.0,1.0,7,1769.0,62,f11dac0db6,6,6,2023-04-20
431,161820098573766,2,19.0,66.0,p_34be5b,2023-01-16,0,0,F,89,81-100,81-110,1.0,8.0,0.0,5,2130.0,0,f11dac0db6,3,3,2023-01-16
432,161860305075375,1,0.0,38.0,p_d06be1,2023-09-04,0,0,F,112,101-120,111-140,1.0,6.0,0.0,6,2102.0,0,45c82b38c6,4,4,2023-09-04
433,161913827857660,4,106.0,119.0,p_cd8866,2023-01-09,1,0,M,90,81-100,81-110,2.0,20.0,0.0,4,1811.0,0,f115ad964e,1,3,2023-03-29
434,162127088178102,5,70.0,236.0,p_8902dc,2023-02-02,0,0,M,106,101-120,81-110,1.0,29.0,0.0,3,2625.0,0,67bac78ff1,5,5,2023-02-02
435,162133734568952,3,114.0,128.0,p_27f217,2023-11-08,0,0,M,119,101-120,111-140,1.0,16.0,2.0,16,7530.0,229,7b9f593535,1,1,2023-11-08
436,162145748339967,8,47.0,232.0,p_350a8b,2023-06-01,1,0,F,64,61-80,51-80,1.0,33.0,3.0,18,7933.0,120,7b9f593535,1,1,2023-06-01
437,162146651256106,2,89.0,50.0,p_6143ac,2023-03-19,0,1,F,139,121-140,111-140,1.0,6.0,0.0,2,166.0,0,242649bfe1,5,5,2023-03-19
438,162308065945703,3,103.0,131.0,p_54aef0,2023-06-05,1,0,F,85,81-100,81-110,2.0,9.0,1.0,5,4203.0,15,67bac78ff1,3,5,2023-12-14
439,162341520253646,6,59.0,254.0,p_613e3d,2023-03-31,1,0,M,74,61-80,51-80,2.0,25.0,1.0,8,5909.0,37,f28414dfd1,3,5,2023-04-14
440,162352115168139,2,131.0,85.0,p_4c85b1,2023-02-27,0,0,M,110,101-120,81-110,1.0,10.0,0.0,2,2873.0,0,9fa01fb1a0,5,5,2023-02-27
441,162408220081289,5,18.0,149.0,p_8f3112,2023-03-07,0,0,F,109,101-120,81-110,1.0,7.0,3.0,4,6134.0,64,ca98f07be2,1,1,2023-03-07
442,162466954119327,2,172.0,59.0,p_f1fd6b,2023-01-09,0,0,M,39,21-40,21-50,1.0,5.0,0.0,5,1901.0,0,95137568bf,1,1,2023-01-09
443,162621179454843,4,62.0,100.0,p_f44adc,2023-05-19,0,0,F,138,121-140,111-140,1.0,12.0,0.0,3,1177.0,0,f115ad964e,3,3,2023-05-19
444,162860131814148,3,106.0,93.0,p_732b72,2023-03-27,0,0,F,37,21-40,21-50,2.0,6.0,0.0,2,480.0,0,95137568bf,1,5,2023-10-26
445,163174649742579,4,30.0,38.0,p_fe00b9,2023-03-14,1,1,F,108,101-120,81-110,1.0,22.0,0.0,2,53.0,0,73dc9eab7b,2,2,2023-03-14
446,163538400609190,5,50.0,145.0,p_169809,2023-08-17,1,0,M,37,21-40,21-50,1.0,21.0,4.0,21,8666.0,203,67bac78ff1,4,4,2023-08-17
447,163796707640753,2,46.0,70.0,p_5b4948,2023-09-08,1,0,F,71,61-80,51-80,1.0,4.0,1.0,4,2940.0,46,9fa01fb1a0,2,2,2023-09-08
448,163888447410902,7,46.0,306.0,p_92e383,2023-03-15,1,0,123,73,61-80,51-80,2.0,29.0,0.0,4,1356.0,0,7b9f593535,4,5,2023-08-11
449,164166281646198,5,65.0,148.0,p_f032d4,2023-02-09,1,0,M,48,41-60,21-50,2.0,30.0,0.0,7,785.0,0,45c82b38c6,4,1,2023-07-29
450,164177259057070,4,61.0,132.0,p_4bfa80,2023-07-20,0,0,F,62,61-80,51-80,1.0,16.0,2.0,10,5253.0,104,45c82b38c6,3,3,2023-07-20
451,164283124455831,3,56.0,122.0,p_76b45f,2023-09-27,0,0,,68,61-80,51-80,2.0,12.0,1.0,6,4979.0,92,f11dac0db6,2,3,2023-10-17
452,164286249285173,5,58.0,120.0,p_2813b6,2023-04-27,0,0,F,121,121-140,111-140,1.0,23.0,2.0,10,4274.0,45,7b9f593535,4,4,2023-04-27
453,164532759462140,7,51.0,179.0,p_07b9ce,2023-06-16,0,0,F,54,41-60,51-80,2.0,24.0,3.0,15,5066.0,134,45c82b38c6,4,2,2023-07-27
454,164880774096332,2,162.0,23.0,p_3ffc9f,2023-05-26,0,0,M,94,81-100,81-110,2.0,6.0,0.0,3,1099.0,0,67bac78ff1,4,3,2023-11-05
455,165003047981059,6,60.0,134.0,p_7d25dd,2023-02-09,0,0,123,68,61-80,51-80,1.0,23.0,0.0,3,1555.0,0,45c82b38c6,5,5,2023-02-09
456,165126976256783,1,0.0,58.0,p_8cf12a,2023-02-09,0,0,M,128,121-140,111-140,1.0,7.0,0.0,7,2661.0,0,73dc9eab7b,4,4,2023-02-09
457,165205951146566,6,44.0,157.0,p_abcc55,2023-08-18,0,0,F,26,21-40,21-50,2.0,26.0,2.0,18,7753.0,107,67bac78ff1,4,2,2023-09-11
458,165266200783397,5,55.0,132.0,p_6f5f9b,2023-05-14,0,0,M,27,21-40,21-50,1.0,20.0,0.0,1,442.0,0,7b9f593535,1,1,2023-05-14
459,165335057769590,6,52.0,190.0,p_e63a40,2023-03-07,0,1,F,64,61-80,51-80,2.0,27.0,1.0,6,4315.0,62,67bac78ff1,5,4,2023-06-20
460,165531952429029,6,48.0,260.0,p_fd3d8b,2023-03-15,1,0,F,64,61-80,51-80,1.0,35.0,0.0,5,1539.0,0,67bac78ff1,2,2,2023-03-15
461,165550284082411,4,95.0,127.0,p_b41588,2023-03-22,0,0,F,23,21-40,21-50,2.0,18.0,2.0,14,6729.0,38,73dc9eab7b,3,6,2023-11-25
462,165800009382899,6,53.0,176.0,p_bc049d,2023-07-23,0,1,M,90,81-100,81-110,1.0,21.0,4.0,16,7690.0,170,,2,2,2023-07-23
463,165842335924010,6,68.0,153.0,p_e2f9f8,2023-01-03,1,0,F,80,61-80,51-80,1.0,25.0,0.0,2,904.0,0,f11dac0db6,4,4,2023-01-03
464,165986603926392,5,27.0,194.0,p_cef388,2023-11-10,0,0,F,57,41-60,51-80,1.0,21.0,4.0,21,9896.0,110,45c82b38c6,6,6,2023-11-10
465,166096647717133,4,72.0,179.0,p_70d6b8,2023-05-18,0,1,F,104,101-120,81-110,2.0,20.0,0.0,7,2628.0,0,45c82b38c6,3,3,2023-12-21
466,166264944742132,4,76.0,67.0,p_cced3d,2023-12-18,0,0,M,131,121-140,111-140,1.0,18.0,2.0,14,3633.0,227,67bac78ff1,1,1,2023-12-18
467,166638919608127,2,143.0,51.0,p_48ab7d,2023-05-04,0,0,F,25,21-40,21-50,1.0,9.0,0.0,8,376.0,0,242649bfe1,3,3,2023-05-04
468,166930458733270,4,72.0,116.0,p_be65ff,2023-12-22,0,0,F,62,61-80,51-80,1.0,21.0,3.0,21,6056.0,218,73dc9eab7b,3,3,2023-12-22
469,166980367252498,4,67.0,124.0,p_f11ed9,2023-12-23,0,1,F,84,81-100,81-110,1.0,16.0,3.0,16,7361.0,202,67bac78ff1,6,6,2023-12-23
470,167142208362552,3,98.0,111.0,p_7fbd3a,2023-03-28,0,0,F,136,121-140,111-140,2.0,4.0,0.0,1,344.0,0,9fa01fb1a0,5,6,2023-08-26
471,167167265032638,4,106.0,166.0,p_1f3580,2023-12-02,0,0,F,135,121-140,111-140,1.0,15.0,3.0,13,7141.0,302,95137568bf,4,4,2023-12-02
472,167215438643867,6,44.0,94.0,p_08300a,2023-06-01,0,0,F,74,61-80,51-80,1.0,25.0,1.0,10,1727.0,112,7b9f593535,4,4,2023-06-01
473,167746003354302,2,193.0,73.0,p_0d46ea,2023-05-28,1,0,F,115,101-120,111-140,1.0,4.0,0.0,3,1156.0,0,9fa01fb1a0,1,1,2023-05-28
474,167835213942786,5,56.0,178.0,p_db5ee5,2023-09-18,0,0,F,53,41-60,51-80,3.0,11.0,2.0,8,4091.0,142,f11dac0db6,6,1,2023-12-11
475,168007389846769,6,47.0,182.0,p_831faf,2023-10-02,0,0,M,68,61-80,51-80,1.0,21.0,5.0,22,10921.0,238,f11dac0db6,3,3,2023-10-02
476,168084180558009,7,36.0,248.0,p_c1d648,2023-05-04,0,0,F,129,121-140,111-140,1.0,28.0,0.0,2,1529.0,0,f11dac0db6,3,3,2023-05-04
477,168400381591039,4,85.0,93.0,p_54eff5,2023-03-22,0,0,F,23,21-40,21-50,1.0,14.0,2.0,12,4125.0,43,,6,6,2023-03-22
478,168592686281794,2,81.0,68.0,p_bfb511,2023-03-08,0,0,M,137,121-140,111-140,1.0,7.0,0.0,5,983.0,0,f11dac0db6,5,5,2023-03-08
479,168938109972730,5,86.0,150.0,p_386ab9,2023-01-14,1,0,F,128,121-140,111-140,1.0,18.0,0.0,1,1191.0,0,67bac78ff1,6,6,2023-01-14
480,168980724013409,4,11.0,97.0,p_7e783e,2023-09-21,0,0,F,99,81-100,81-110,1.0,21.0,0.0,3,680.0,0,67bac78ff1,3,3,2023-09-21
481,169115114428384,2,312.0,95.0,p_eefc5b,2023-01-03,1,0,F,97,81-100,81-110,1.0,5.0,0.0,2,660.0,0,67bac78ff1,1,1,2023-01-03
482,169281068109065,2,204.0,67.0,p_116892,2023-07-29,1,0,F,136,121-140,111-140,1.0,5.0,1.0,5,1059.0,204,95137568bf,5,5,2023-07-29
483,169349346242684,4,50.0,169.0,p_9b7d9b,2023-07-12,0,0,F,36,21-40,21-50,1.0,24.0,1.0,10,4132.0,80,f11dac0db6,4,4,2023-07-12
484,169368830436565,3,133.0,87.0,p_1f0cac,2023-07-15,1,0,M,95,81-100,81-110,1.0,13.0,1.0,8,2506.0,104,67bac78ff1,4,4,2023-07-15
485,169371125629796,2,8.0,71.0,p_6c4e29,2023-05-27,0,0,F,76,61-80,51-80,2.0,7.0,0.0,4,1924.0,0,242649bfe1,2,6,2023-06-05
486,169399403572448,4,70.0,78.0,p_44e736,2023-07-30,0,0,M,100,81-100,81-110,1.0,19.0,3.0,19,4061.0,210,7b9f593535,2,2,2023-07-30
487,169523563965087,4,23.0,132.0,p_358501,2023-04-29,0,0,F,47,41-60,21-50,1.0,14.0,2.0,10,5661.0,63,7b9f593535,4,4,2023-04-29
488,169964003419077,3,53.0,135.0,p_be5fb0,2023-04-27,1,0,M,77,61-80,51-80,1.0,14.0,2.0,14,8062.0,106,45c82b38c6,5,5,2023-04-27
489,170118337165849,1,0.0,41.0,p_731acb,2023-04-03,1,1,F,110,101-120,81-110,1.0,1.0,0.0,1,402.0,0,f11dac0db6,3,3,2023-04-03
490,170204563369220,4,80.0,120.0,p_375f98,2023-07-23,0,0,F,130,121-140,111-140,1.0,16.0,1.0,6,2904.0,189,f115ad964e,3,3,2023-07-23
491,170251594672829,3,100.0,83.0,p_009619,2023-10-30,1,0,F,129,121-140,111-140,1.0,11.0,2.0,11,4942.0,201,45c82b38c6,1,1,2023-10-30
492,170625684934719,5,76.0,173.0,p_c2e984,2023-01-26,0,0,F,96,81-100,81-110,2.0,15.0,1.0,5,3118.0,6,242649bfe1,5,4,2023-10-30
493,170861888186883,2,144.0,27.0,p_d64fe6,2023-01-11,0,0,F,132,121-140,111-140,1.0,9.0,0.0,4,376.0,0,67bac78ff1,6,6,2023-01-11
494,170895447265427,4,113.0,133.0,p_81c39b,2023-12-09,0,0,M,73,61-80,51-80,1.0,15.0,3.0,15,7822.0,341,45c82b38c6,3,3,2023-12-09
495,171123460452956,2,322.0,34.0,p_b63da7,2023-01-08,0,0,M,35,21-40,21-50,1.0,9.0,0.0,4,941.0,0,45c82b38c6,6,6,2023-01-08
496,171128735600657,4,108.0,179.0,p_427aeb,2023-05-23,1,0,M,68,61-80,51-80,1.0,30.0,2.0,22,9423.0,133,,4,4,2023-05-23
497,171132183012371,5,63.0,134.0,p_21ab77,2023-11-01,1,1,F,78,61-80,51-80,1.0,15.0,4.0,15,7998.0,253,45c82b38c6,3,3,2023-11-01
498,171237260511114,1,0.0,22.0,p_9c51fc,2023-02-05,0,0,F,60,41-60,51-80,1.0,7.0,0.0,7,1052.0,0,f115ad964e,1,1,2023-02-05
499,171241918319425,3,78.0,108.0,p_552838,2023-04-28,1,0,M,130,121-140,111-140,1.0,12.0,0.0,4,1937.0,0,242649bfe1,3,3,2023-04-28
500,171451341226207,6,62.0,244.0,p_d7f764,2023-06-15,0,1,M,99,81-100,81-110,2.0,20.0,3.0,11,10680.0,145,73dc9eab7b,6,2,2023-11-29
501,171725562568773,4,75.0,133.0,p_1cb6d3,2023-03-05,1,0,F,52,41-60,51-80,3.0,13.0,0.0,1,1535.0,0,67bac78ff1,1,5,2023-10-18
502,171898074830348,2,74.0,56.0,p_8b43b3,2023-07-25,0,0,M,111,101-120,111-140,1.0,7.0,1.0,7,2728.0,74,f11dac0db6,1,1,2023-07-25
503,171985515021277,5,59.0,188.0,p_0904c9,2023-01-11,0,0,M,97,81-100,81-110,2.0,24.0,0.0,6,1055.0,0,,5,2,2023-07-24
504,171996707143099,3,56.0,56.0,p_ffefb6,2023-08-05,0,0,F,36,21-40,21-50,1.0,12.0,0.0,5,387.0,0,67bac78ff1,3,3,2023-08-05
505,172015332280822,4,73.0,65.0,p_214dcb,2023-06-09,0,0,M,58,41-60,51-80,1.0,19.0,1.0,10,1819.0,74,f28414dfd1,6,6,2023-06-09
506,172090656919749,2,74.0,45.0,p_d6f471,2023-05-17,0,0,F,21,21-40,21-50,1.0,11.0,0.0,3,609.0,0,95137568bf,4,4,2023-05-17
507,172097366608387,7,54.0,263.0,p_9d8c34,2023-04-25,0,0,M,52,41-60,51-80,1.0,33.0,3.0,17,8160.0,112,95137568bf,3,3,2023-04-25
508,172098552664304,1,0.0,12.0,p_022397,2023-12-17,0,0,F,36,21-40,21-50,1.0,2.0,0.0,2,538.0,0,7b9f593535,1,1,2023-12-17
509,172199892080697,4,88.0,138.0,p_47b4f4,2023-08-28,0,0,M,24,21-40,21-50,1.0,17.0,1.0,11,4476.0,157,242649bfe1,5,5,2023-08-28
510,172317126340706,1,0.0,25.0,p_ede7db,2023-06-03,0,0,F,28,21-40,21-50,1.0,3.0,0.0,3,1427.0,0,67bac78ff1,3,3,2023-06-03
511,172372218008467,2,60.0,77.0,p_696d65,2023-01-27,0,0,M,99,81-100,81-110,1.0,11.0,0.0,5,2098.0,0,242649bfe1,5,5,2023-01-27
512,172430426215566,7,52.0,135.0,p_fe39c5,2023-08-08,0,0,F,95,81-100,81-110,2.0,28.0,5.0,28,7963.0,198,f115ad964e,5,1,2023-12-03
513,172593214706708,3,143.0,108.0,p_ead632,2023-01-03,0,1,F,109,101-120,81-110,1.0,11.0,0.0,2,1040.0,0,73dc9eab7b,5,5,2023-01-03
514,172914512739710,2,115.0,65.0,p_25e0ac,2023-03-28,0,0,F,28,21-40,21-50,1.0,11.0,0.0,4,1440.0,0,45c82b38c6,4,4,2023-03-28
515,172984089300015,2,21.0,41.0,p_506b22,2023-06-23,1,0,F,70,61-80,51-80,1.0,6.0,1.0,6,1769.0,21,95137568bf,3,3,2023-06-23
516,173063021065894,5,76.0,166.0,p_17bed2,2023-07-02,0,0,M,122,121-140,111-140,1.0,15.0,2.0,9,5494.0,151,67bac78ff1,6,6,2023-07-02
517,173186887806743,7,57.0,206.0,p_d0469a,2023-04-30,1,0,,84,81-100,81-110,1.0,32.0,2.0,13,5847.0,101,45c82b38c6,2,2,2023-04-30
518,173724896272176,3,93.0,45.0,p_deabdc,2023-01-08,1,0,M,78,61-80,51-80,2.0,13.0,0.0,5,306.0,0,67bac78ff1,6,1,2023-07-15
519,173899507599733,4,89.0,135.0,p_12f3e2,2023-10-09,0,0,M,21,21-40,21-50,1.0,18.0,3.0,18,7898.0,268,67bac78ff1,3,3,2023-10-09
520,173921037768372,5,79.0,186.0,p_c67941,2023-02-13,0,0,F,111,101-120,111-140,1.0,23.0,1.0,9,5327.0,3,67bac78ff1,6,6,2023-02-13
521,173936122893282,2,3.0,92.0,p_cb298a,2023-07-13,0,0,M,100,81-100,81-110,1.0,13.0,1.0,13,4928.0,3,73dc9eab7b,3,3,2023-07-13
522,173944861485993,3,40.0,116.0,p_cff11f,2023-05-29,1,0,M,23,21-40,21-50,1.0,16.0,1.0,12,5000.0,28,f28414dfd1,1,1,2023-05-29
523,174273263303170,5,70.0,174.0,p_ead920,2023-10-07,0,1,M,102,101-120,81-110,1.0,15.0,3.0,9,5722.0,250,67bac78ff1,1,1,2023-10-07
524,174281536719496,7,59.0,287.0,p_7b1b34,2023-01-05,1,0,F,126,121-140,111-140,1.0,26.0,0.0,2,1385.0,0,67bac78ff1,5,5,2023-01-05
525,174310909878251,3,8.0,74.0,p_989057,2023-04-02,0,0,F,82,81-100,81-110,2.0,14.0,0.0,4,2365.0,0,f11dac0db6,1,3,2023-04-19
526,174315512768425,3,152.0,109.0,p_1a10e5,2023-05-12,1,0,F,109,101-120,81-110,2.0,9.0,1.0,5,4238.0,86,7b9f593535,1,4,2023-12-16
527,174579006497513,3,103.0,88.0,p_e33b55,2023-08-14,0,0,M,71,61-80,51-80,1.0,15.0,2.0,15,5246.0,208,73dc9eab7b,3,3,2023-08-14
528,174891870904225,9,43.0,266.0,p_6bfef0,2023-11-17,1,0,M,122,121-140,111-140,2.0,35.0,6.0,27,11402.0,305,73dc9eab7b,2,1,2023-12-14
529,175324657073825,2,151.0,52.0,p_7d9e3f,2023-03-20,0,0,F,70,61-80,51-80,1.0,5.0,0.0,4,1982.0,0,7b9f593535,2,2,2023-03-20
530,175377426807611,3,22.0,87.0,p_f4cd61,2023-09-13,0,0,F,27,21-40,21-50,1.0,15.0,1.0,8,4231.0,2,95137568bf,4,4,2023-09-13
531,175438876643243,4,53.0,121.0,p_a34bed,2023-05-13,1,0,F,33,21-40,21-50,1.0,11.0,2.0,7,5147.0,117,67bac78ff1,2,2,2023-05-13
532,175783305516725,4,57.0,144.0,p_539d89,2023-06-11,0,0,M,67,61-80,51-80,1.0,13.0,1.0,7,3810.0,75,9fa01fb1a0,5,5,2023-06-11
533,175863165299769,4,115.0,111.0,p_f9ebc0,2023-07-06,1,0,M,102,101-120,81-110,1.0,13.0,1.0,10,4498.0,169,67bac78ff1,5,5,2023-07-06
534,176052157451357,5,53.0,126.0,p_97a03e,2023-12-07,1,0,M,28,21-40,21-50,1.0,9.0,3.0,8,5517.0,191,67bac78ff1,2,2,2023-12-07
535,176069368729859,3,135.0,104.0,p_c8ee60,2023-01-21,0,0,M,80,61-80,51-80,1.0,13.0,0.0,5,1882.0,0,67bac78ff1,3,3,2023-01-21
536,176289854233375,3,76.0,92.0,p_416014,2023-02-09,1,0,F,116,101-120,111-140,1.0,22.0,0.0,2,599.0,0,f115ad964e,2,2,2023-02-09
537,176445475769266,3,49.0,97.0,p_1a3daf,2023-05-18,1,0,F,92,81-100,81-110,1.0,10.0,2.0,10,4653.0,99,67bac78ff1,6,6,2023-05-18
538,176680394528860,5,59.0,151.0,p_4dcb3d,2023-07-09,1,0,F,57,41-60,51-80,1.0,21.0,2.0,15,3562.0,101,f115ad964e,4,4,2023-07-09
539,176846582973898,4,52.0,128.0,p_5d572a,2023-09-27,0,0,F,65,61-80,51-80,2.0,11.0,2.0,7,5949.0,98,7b9f593535,1,1,2023-11-24
540,176859131071022,5,78.0,152.0,p_48f7fa,2023-03-12,0,0,F,129,121-140,111-140,1.0,26.0,1.0,6,1573.0,50,f11dac0db6,5,5,2023-03-12
541,176921513252224,3,100.0,94.0,p_01897f,2023-09-14,0,0,F,65,61-80,51-80,1.0,19.0,2.0,19,5606.0,201,f28414dfd1,3,3,2023-09-14
542,177018710435487,2,48.0,100.0,p_6581bb,2023-02-21,1,0,F,82,81-100,81-110,1.0,8.0,0.0,5,2538.0,0,67bac78ff1,6,6,2023-02-21
543,177112839159496,5,87.0,160.0,p_e8aeaa,2023-01-14,0,0,F,111,101-120,111-140,3.0,24.0,0.0,5,1144.0,0,45c82b38c6,1,6,2023-11-16
544,177141561484852,7,51.0,178.0,p_c1277c,2023-02-25,0,0,F,125,121-140,111-140,2.0,34.0,2.0,14,5473.0,43,45c82b38c6,5,1,2023-11-20
545,177161705939102,6,57.0,91.0,p_eb9c25,2023-04-16,0,0,F,70,61-80,51-80,2.0,17.0,2.0,9,4805.0,103,73dc9eab7b,4,2,2023-06-13
546,177414295801500,3,37.0,89.0,p_b46155,2023-06-18,1,0,M,24,21-40,21-50,2.0,10.0,1.0,10,3704.0,49,7b9f593535,1,4,2023-07-14
547,177706677153450,3,123.0,98.0,p_9ba783,2023-04-18,1,0,M,121,121-140,111-140,1.0,15.0,1.0,8,4314.0,11,67bac78ff1,1,1,2023-04-18
548,177731604719349,4,39.0,116.0,p_b29dcc,2023-11-24,0,0,F,134,121-140,111-140,2.0,18.0,2.0,13,3702.0,108,f11dac0db6,2,6,2023-12-03
549,177783230535502,5,82.0,125.0,p_77066e,2023-12-30,1,0,F,22,21-40,21-50,1.0,16.0,4.0,16,7465.0,330,f28414dfd1,6,6,2023-12-30
550,177855112672354,2,27.0,43.0,p_eaf9a5,2023-02-17,1,0,F,136,121-140,111-140,1.0,5.0,0.0,1,804.0,0,67bac78ff1,2,2,2023-02-17
551,178095702457944,2,285.0,60.0,p_73c940,2023-11-18,0,0,M,43,41-60,21-50,1.0,14.0,1.0,14,3569.0,285,f28414dfd1,2,2,2023-11-18
552,178213814378593,6,57.0,229.0,p_4541ed,2023-08-14,1,0,M,35,21-40,21-50,1.0,34.0,1.0,13,5741.0,156,f11dac0db6,3,3,2023-08-14
553,178412257847310,5,54.0,128.0,p_680fd3,2023-08-13,1,0,F,132,121-140,111-140,1.0,24.0,4.0,24,6839.0,216,f115ad964e,4,4,2023-08-13
