,user_id,is_presented_prospect,is_client,gender,age,session_count,avg_days_btw,sum_duration_in_min,device_type,device_browser,device_operating_system,device_language,country,CTC,click,sessions_before_first_ctc,clicks_before_first_ctc,time_online_before_first_ctc_in_sec,days_to_first_ctc,first_ctc_campaign_id,first_ctc_page,last_ctc_page,last_ctc_date,setup_cluster,user_preference,user_behavior
489,302485602369144,0,0,F,45,4,59.0,180.0,mobile,google,android,FR,FR,1.0,11.0,2.0,7,7203.0,134,f28414dfd1,3,3,2023-07-26,6,Page 3,Weekday Nighttime
490,219156535621889,0,0,M,52,6,48.0,172.0,desktop,,windows,,,2.0,26.0,4.0,23,7321.0,218,f28414dfd1,3,4,2023-11-28,3,Multipages,No preference
491,160880089305439,0,0,F,52,8,35.0,292.0,,google,,,FR,1.0,34.0,0.0,1,101.0,0,242649bfe1,4,4,2023-04-10,10,Page 4,Weekday
492,315418650357183,1,0,M,77,3,62.0,119.0,desktop,,windows,,FR,1.0,7.0,0.0,2,322.0,0,67bac78ff1,1,1,2023-06-20,3,Page 1,No preference
493,424668318689359,0,0,M,133,5,75.0,136.0,mobile,google,ios,,FR,1.0,21.0,0.0,4,1704.0,0,67bac78ff1,5,5,2023-01-12,4,Page 5,Weekday Nighttime
494,274728419789387,0,0,F,41,5,56.0,152.0,mobile,google,android,FR,FR,1.0,22.0,2.0,16,4714.0,73,ca98f07be2,5,5,2023-06-05,6,Page 5,No preference
495,191078290033881,1,0,M,45,1,0.0,32.0,desktop,google,windows,,FR,1.0,4.0,0.0,4,1706.0,0,f28414dfd1,1,1,2023-12-13,1,Page 1,Weekday Nighttime
496,106387369679763,0,1,F,42,4,102.0,86.0,mobile,,,FR,FR,1.0,15.0,3.0,15,4919.0,308,7b9f593535,3,3,2023-12-07,2,Page 3,Weekday
497,288400654526482,0,0,F,36,6,41.0,217.0,desktop,,windows,,FR,1.0,20.0,4.0,15,11186.0,202,f11dac0db6,1,1,2023-09-05,3,Page 1,Weekday Daytime
498,731777046850621,0,0,M,93,3,100.0,68.0,,google,,,FR,1.0,9.0,2.0,9,3964.0,201,f11dac0db6,5,5,2023-08-25,10,Page 5,No preference
499,289004920431816,1,0,F,90,6,51.0,248.0,mobile,yahoo,ios,FR,FR,2.0,24.0,2.0,14,6131.0,105,9fa01fb1a0,1,1,2023-09-28,2,Page 1,Daytime
500,262176510184561,0,0,M,124,3,128.0,88.0,desktop,google,windows,,FR,1.0,12.0,0.0,3,1651.0,0,f28414dfd1,2,2,2023-01-03,1,Page 2,No preference
501,776921813872280,1,0,F,49,3,121.0,84.0,mobile,bing,ios,,FR,1.0,11.0,1.0,6,3012.0,62,67bac78ff1,6,6,2023-04-20,7,Page 6,Weekday Daytime
502,233838272770993,0,0,M,73,3,103.0,72.0,,google,,,FR,1.0,11.0,0.0,1,466.0,0,f11dac0db6,5,5,2023-01-19,10,Page 5,Weekday Nighttime
503,179178638073933,0,0,F,31,5,48.0,241.0,mobile,google,android,EN,FR,1.0,17.0,1.0,6,5432.0,33,242649bfe1,4,4,2023-04-20,9,Page 4,Weekday
504,118405696761561,1,0,F,103,4,39.0,147.0,desktop,bing,windows,,SP,1.0,20.0,0.0,4,1530.0,0,67bac78ff1,3,3,2023-05-07,8,Page 3,Nighttime
505,563154934793880,1,0,F,98,5,53.0,148.0,desktop,google,windows,,,2.0,16.0,1.0,7,5866.0,70,f11dac0db6,1,3,2023-09-03,11,Multipages,Weekend
506,114557744958364,1,0,F,83,6,59.0,191.0,mobile,google,ios,FR,FR,2.0,20.0,2.0,10,3457.0,44,f28414dfd1,5,4,2023-06-11,4,Multipages,Nighttime
507,187243481235121,0,0,M,60,5,24.0,124.0,mobile,,ios,,FR,1.0,29.0,4.0,29,7254.0,98,f11dac0db6,4,4,2023-08-04,2,Page 4,Weekday
508,277950709649329,0,0,F,88,6,48.0,149.0,desktop,bing,windows,,FR,1.0,28.0,0.0,4,1016.0,0,95137568bf,5,5,2023-02-27,8,Page 5,No preference
509,290753570392236,1,0,F,100,5,65.0,147.0,mobile,,ios,FR,FR,1.0,26.0,4.0,26,8666.0,262,f11dac0db6,6,6,2023-12-19,2,Page 6,Weekday Nighttime
510,111298090305905,1,0,F,91,5,69.0,147.0,mobile,google,android,FR,FR,2.0,23.0,0.0,2,2240.0,0,f11dac0db6,4,5,2023-10-27,6,Multipages,Weekday Daytime
511,207992967650458,0,0,F,44,6,57.0,228.0,mobile,,ios,FR,,2.0,18.0,1.0,8,2071.0,130,67bac78ff1,2,4,2023-10-12,2,Multipages,No preference
512,349659522252900,0,0,F,39,2,12.0,32.0,mobile,google,android,FR,FR,1.0,6.0,1.0,5,1926.0,12,9fa01fb1a0,2,2,2023-12-24,6,Page 2,Weekday Daytime
513,250772969269451,0,1,F,60,5,79.0,148.0,mobile,bing,android,EN,FR,2.0,20.0,1.0,8,3462.0,118,67bac78ff1,2,2,2023-12-27,9,Page 2,Weekday
514,259816630632410,0,0,F,49,4,72.0,62.0,mobile,,ios,EN,FR,1.0,11.0,0.0,2,2099.0,0,,5,5,2023-04-22,5,Page 5,Weekend Daytime
515,120893171318708,0,0,M,75,1,0.0,50.0,mobile,yahoo,android,FR,FR,1.0,5.0,0.0,5,2794.0,0,95137568bf,6,6,2023-05-26,0,Page 6,Weekday Daytime
516,831930499061844,1,0,F,52,3,34.0,85.0,desktop,google,windows,,FR,1.0,12.0,1.0,6,2127.0,43,95137568bf,6,6,2023-02-25,1,Page 6,Nighttime
517,756101867052521,0,0,F,73,6,39.0,123.0,,google,,,FR,2.0,23.0,2.0,10,2331.0,75,7b9f593535,3,1,2023-09-18,10,Multipages,Weekday Nighttime
518,111064385780004,0,0,M,22,2,19.0,87.0,desktop,google,windows,,FR,1.0,5.0,0.0,4,2226.0,0,f115ad964e,4,4,2023-03-06,1,Page 4,Daytime
519,149501799008644,0,0,F,119,4,73.0,95.0,mobile,google,ios,EN,FR,1.0,23.0,1.0,13,4285.0,91,f11dac0db6,5,5,2023-05-14,5,Page 5,Weekend Daytime
520,893852938378090,1,0,F,33,4,32.0,136.0,mobile,google,ios,FR,FR,1.0,15.0,3.0,15,6179.0,98,9fa01fb1a0,2,2,2023-04-23,4,Page 2,Weekend
521,836828826849127,0,0,123,23,5,85.0,149.0,mobile,google,android,FR,FR,1.0,22.0,3.0,16,6690.0,329,7b9f593535,1,1,2023-12-01,6,Page 1,Weekday Nighttime
522,367181539389587,0,0,M,131,4,119.0,82.0,desktop,google,windows,,FR,2.0,15.0,1.0,10,4070.0,248,9fa01fb1a0,2,3,2023-12-26,1,Multipages,Weekday Nighttime
523,589989679148248,1,0,F,86,3,31.0,51.0,mobile,google,ios,FR,FR,1.0,14.0,2.0,14,2868.0,63,f11dac0db6,5,5,2023-07-04,4,Page 5,Weekday Daytime
524,231951650824854,1,0,M,69,6,40.0,206.0,mobile,,android,FR,FR,2.0,25.0,1.0,10,3126.0,16,f28414dfd1,2,4,2023-03-18,0,Multipages,Weekend Nighttime
525,108138032376308,1,1,F,125,4,53.0,195.0,desktop,google,windows,,FR,1.0,22.0,3.0,22,11622.0,160,67bac78ff1,1,1,2023-10-09,1,Page 1,Weekday
526,168007389846769,0,0,M,68,6,47.0,182.0,mobile,google,ios,FR,FR,1.0,21.0,5.0,22,10921.0,238,f11dac0db6,3,3,2023-10-02,4,Page 3,Nighttime
527,252258903726043,0,0,F,114,3,48.0,62.0,desktop,bing,windows,,FR,1.0,8.0,1.0,6,2836.0,81,242649bfe1,3,3,2023-06-12,8,Page 3,Weekday Nighttime
528,424267212680138,1,1,F,128,7,55.0,272.0,desktop,google,windows,,FR,1.0,32.0,5.0,28,14372.0,330,67bac78ff1,3,3,2023-12-14,1,Page 3,Weekday
529,873153080939649,0,1,F,46,6,48.0,232.0,mobile,google,android,FR,FR,1.0,27.0,1.0,10,3539.0,39,f28414dfd1,3,3,2023-05-30,6,Page 3,Weekday Daytime
530,935251192391853,0,0,,67,5,45.0,155.0,desktop,,windows,,UK,1.0,24.0,3.0,17,6002.0,159,67bac78ff1,6,6,2023-10-23,11,Page 6,Weekday Nighttime
531,140530802867236,0,0,M,45,6,64.0,147.0,desktop,bing,windows,,FR,1.0,17.0,5.0,18,8794.0,320,f28414dfd1,3,3,2023-12-26,8,Page 3,Weekday
532,320612946334632,0,0,F,33,4,50.0,115.0,mobile,,ios,FR,FR,1.0,12.0,2.0,11,5091.0,141,67bac78ff1,6,6,2023-07-14,2,Page 6,Weekday Daytime
533,281508588156547,1,0,,43,5,46.0,152.0,mobile,google,ios,FR,FR,1.0,21.0,2.0,9,2451.0,112,67bac78ff1,5,5,2023-10-10,4,Page 5,Weekday Nighttime
534,324400611550993,1,0,F,86,1,0.0,43.0,mobile,google,ios,FR,FR,1.0,9.0,0.0,9,2252.0,0,,2,2,2023-03-02,4,Page 2,Weekday Nighttime
535,562590623878095,0,0,F,75,8,46.0,334.0,mobile,bing,ios,EN,FR,3.0,36.0,0.0,3,2259.0,0,f28414dfd1,6,3,2023-09-21,5,Multipages,Weekday
536,334640574958685,0,0,F,47,7,38.0,251.0,mobile,google,ios,FR,FR,2.0,35.0,2.0,12,6693.0,131,73dc9eab7b,3,2,2023-10-21,4,Multipages,No preference
537,613866108717521,0,0,M,74,5,52.0,168.0,desktop,,windows,,FR,1.0,18.0,1.0,10,1313.0,5,f11dac0db6,3,3,2023-06-09,3,Page 3,Weekday Daytime
538,174310909878251,0,0,F,82,3,8.0,74.0,desktop,google,windows,,FR,2.0,14.0,0.0,4,2365.0,0,f11dac0db6,1,3,2023-04-19,1,Multipages,Nighttime
539,495488256667461,0,0,F,99,5,58.0,146.0,mobile,,ios,FR,,2.0,25.0,2.0,17,5800.0,199,f11dac0db6,4,5,2023-11-12,2,Multipages,Weekend Daytime
540,776978542284066,0,0,F,57,5,76.0,163.0,mobile,,ios,EN,FR,2.0,21.0,0.0,6,1172.0,0,f28414dfd1,5,1,2023-08-25,5,Multipages,Weekday Daytime
541,708731328165915,0,0,F,61,3,92.0,97.0,mobile,bing,ios,FR,FR,1.0,13.0,2.0,13,4433.0,184,f115ad964e,1,1,2023-11-22,7,Page 1,Weekday Daytime
542,237716528462782,0,0,F,54,2,124.0,25.0,mobile,google,android,FR,FR,1.0,5.0,0.0,4,209.0,0,f115ad964e,2,2,2023-03-12,6,Page 2,Weekend Daytime
543,100812489236971,0,0,F,27,6,53.0,198.0,mobile,google,ios,EN,FR,3.0,25.0,1.0,6,2114.0,92,7b9f593535,2,6,2023-12-20,5,Multipages,Weekday Daytime
544,107459571025289,1,0,M,62,7,40.0,148.0,desktop,,windows,,,1.0,27.0,5.0,27,6081.0,244,7b9f593535,6,6,2023-11-03,3,Page 6,Nighttime
545,136910327665224,1,0,F,34,8,39.0,257.0,mobile,google,ios,FR,FR,1.0,32.0,6.0,33,14027.0,255,95137568bf,4,4,2023-10-29,4,Page 4,Weekend
546,139685595896227,0,0,M,39,7,38.0,245.0,desktop,bing,windows,,FR,1.0,23.0,2.0,6,3860.0,81,67bac78ff1,4,4,2023-06-19,8,Page 4,Weekday
547,162145748339967,1,0,F,64,8,47.0,232.0,mobile,google,ios,EN,FR,1.0,33.0,3.0,18,7933.0,120,7b9f593535,1,1,2023-06-01,5,Page 1,Weekday
548,107261248076112,0,0,F,121,2,56.0,45.0,mobile,google,android,FR,FR,1.0,15.0,1.0,15,2664.0,56,7b9f593535,2,2,2023-07-02,6,Page 2,Weekend Nighttime
549,654913463442041,0,0,F,104,4,78.0,123.0,,google,,,,2.0,18.0,0.0,4,1329.0,0,7b9f593535,1,3,2023-07-25,10,Multipages,Daytime
550,285732478985881,1,0,M,91,5,83.0,132.0,desktop,google,windows,,FR,1.0,19.0,2.0,8,5890.0,44,67bac78ff1,1,1,2023-02-24,1,Page 1,Weekday Daytime
551,297206821162765,0,0,F,50,5,49.0,156.0,desktop,google,windows,,FR,1.0,20.0,0.0,6,796.0,0,7b9f593535,5,5,2023-03-02,1,Page 5,Weekday
552,200383902208115,0,1,123,124,9,41.0,352.0,mobile,,ios,FR,FR,2.0,31.0,1.0,7,6010.0,4,7b9f593535,1,3,2023-12-11,2,Multipages,Weekday
553,682193262469492,1,0,F,68,7,41.0,186.0,mobile,google,ios,FR,FR,2.0,20.0,2.0,6,4940.0,64,7b9f593535,5,1,2023-06-27,4,Multipages,Weekday
554,234760416285267,0,0,M,57,4,85.0,60.0,mobile,google,ios,FR,FR,2.0,19.0,2.0,13,2840.0,129,73dc9eab7b,6,1,2023-12-20,4,Multipages,Nighttime
555,524597683701834,1,1,F,51,2,7.0,10.0,mobile,google,android,FR,FR,1.0,6.0,0.0,1,50.0,0,67bac78ff1,5,5,2023-12-20,6,Page 5,Weekday Nighttime
556,246555395208941,0,0,F,73,3,147.0,121.0,mobile,,,FR,FR,1.0,14.0,1.0,10,2472.0,54,f11dac0db6,4,4,2023-03-18,2,Page 4,Daytime
557,203172188319543,1,0,F,28,4,53.0,116.0,mobile,bing,android,EN,FR,1.0,17.0,0.0,3,1980.0,0,73dc9eab7b,2,2,2023-03-31,9,Page 2,Weekday Daytime
558,136892242105436,0,0,M,49,6,70.0,223.0,mobile,google,ios,FR,FR,1.0,20.0,0.0,7,1256.0,0,f115ad964e,5,5,2023-01-09,4,Page 5,Weekday
559,217133250742531,0,0,F,46,5,86.0,96.0,desktop,google,windows,,FR,1.0,24.0,2.0,16,3654.0,249,95137568bf,1,1,2023-09-19,1,Page 1,Weekday Nighttime
560,116911889548387,1,0,F,23,3,120.0,77.0,mobile,,ios,,,1.0,12.0,0.0,4,799.0,0,7b9f593535,1,1,2023-04-20,2,Page 1,Weekday Daytime
561,166930458733270,0,0,F,62,4,72.0,116.0,desktop,yahoo,windows,,FR,1.0,21.0,3.0,21,6056.0,218,73dc9eab7b,3,3,2023-12-22,3,Page 3,Weekday Daytime
562,242497114031373,0,0,F,67,5,79.0,188.0,mobile,google,android,EN,FR,1.0,21.0,1.0,7,3522.0,46,7b9f593535,5,5,2023-03-13,9,Page 5,Weekday Daytime
563,550405670154154,0,0,F,58,3,66.0,96.0,mobile,google,ios,FR,FR,1.0,20.0,2.0,20,5590.0,132,f11dac0db6,1,1,2023-08-26,4,Page 1,Nighttime
564,139476817065145,0,0,F,138,3,73.0,122.0,desktop,,windows,,,1.0,10.0,2.0,10,5863.0,147,67bac78ff1,2,2,2023-12-01,3,Page 2,Weekday
565,139444326437315,1,0,F,45,5,59.0,196.0,desktop,,windows,,FR,1.0,24.0,3.0,13,6880.0,150,67bac78ff1,3,3,2023-09-05,3,Page 3,Weekday Daytime
566,892372540778562,1,0,M,137,3,98.0,128.0,mobile,yahoo,android,FR,FR,1.0,11.0,1.0,8,4427.0,99,f28414dfd1,4,4,2023-04-15,0,Page 4,Weekday
567,155029465875287,1,0,F,67,11,34.0,428.0,mobile,yahoo,ios,EN,FR,3.0,42.0,2.0,7,6863.0,136,67bac78ff1,1,5,2023-09-25,5,Multipages,Weekday Nighttime
568,286278798195601,0,0,M,26,3,47.0,94.0,mobile,bing,ios,EN,UK,1.0,23.0,0.0,8,955.0,0,7b9f593535,1,1,2023-05-24,5,Page 1,Weekday Nighttime
569,572596602843177,0,0,F,51,8,49.0,235.0,desktop,google,windows,,FR,2.0,33.0,1.0,5,2209.0,80,f11dac0db6,3,5,2023-10-14,1,Multipages,No preference
570,279486551921666,0,0,M,26,5,66.0,163.0,mobile,bing,ios,FR,FR,1.0,16.0,3.0,15,9459.0,212,45c82b38c6,6,6,2023-09-23,7,Page 6,No preference
571,669572562547743,0,0,M,99,5,67.0,95.0,desktop,bing,windows,,FR,1.0,19.0,2.0,9,3810.0,217,73dc9eab7b,2,2,2023-09-15,8,Page 2,Weekday Nighttime
572,219389113497160,1,0,,44,5,78.0,123.0,mobile,google,ios,FR,FR,1.0,21.0,1.0,12,4195.0,29,73dc9eab7b,3,3,2023-03-01,4,Page 3,Weekday Nighttime
573,147366320389551,1,0,F,79,6,27.0,196.0,desktop,google,windows,,FR,1.0,28.0,4.0,17,9408.0,58,f28414dfd1,1,1,2023-08-02,1,Page 1,Weekday Daytime
574,231555724642357,1,0,F,70,6,56.0,169.0,desktop,google,windows,,FR,1.0,27.0,4.0,23,6355.0,279,67bac78ff1,1,1,2023-10-14,1,Page 1,Daytime
575,214603997260993,0,0,F,122,3,174.0,116.0,desktop,google,windows,,UK,1.0,17.0,2.0,17,6291.0,348,ca98f07be2,5,5,2023-12-20,11,Page 5,Daytime
576,145741463586823,1,0,F,59,8,47.0,260.0,mobile,,android,FR,FR,1.0,32.0,5.0,19,10867.0,306,67bac78ff1,6,6,2023-11-22,0,Page 6,Weekday Nighttime
577,579759134007132,1,0,F,115,5,66.0,169.0,mobile,google,ios,EN,FR,1.0,20.0,4.0,20,9934.0,266,67bac78ff1,3,3,2023-10-17,5,Page 3,Weekday Daytime
578,205040432338803,0,0,M,60,4,53.0,172.0,desktop,,windows,,FR,1.0,15.0,3.0,15,9021.0,159,67bac78ff1,1,1,2023-10-29,3,Page 1,Weekday Daytime
579,829224796913057,1,0,F,25,3,29.0,72.0,mobile,google,ios,FR,FR,1.0,12.0,2.0,12,3646.0,58,7b9f593535,2,2,2023-05-30,4,Page 2,Weekday Nighttime
580,539079933107072,0,0,F,43,7,38.0,201.0,mobile,google,,FR,FR,1.0,34.0,2.0,16,3865.0,31,f11dac0db6,5,5,2023-05-05,4,Page 5,Weekday
581,510580422640536,0,0,F,112,6,27.0,184.0,mobile,bing,android,FR,FR,1.0,25.0,0.0,2,368.0,0,f28414dfd1,3,3,2023-05-23,0,Page 3,Weekday
582,496161091794112,1,0,F,34,6,52.0,179.0,mobile,google,ios,FR,FR,1.0,29.0,3.0,19,8308.0,186,f11dac0db6,1,1,2023-09-03,4,Page 1,Weekend Nighttime
583,740837130605630,0,0,F,118,5,37.0,79.0,desktop,google,windows,,FR,1.0,16.0,2.0,12,3084.0,10,95137568bf,1,1,2023-04-13,1,Page 1,Weekday
584,223564028449268,1,0,M,95,2,292.0,75.0,mobile,,ios,FR,FR,1.0,8.0,1.0,8,4215.0,292,45c82b38c6,1,1,2023-10-25,2,Page 1,Weekday Nighttime
585,724308694860137,1,0,F,89,3,112.0,67.0,mobile,,android,,FR,1.0,14.0,2.0,15,3532.0,224,73dc9eab7b,1,1,2023-08-15,0,Page 1,Weekday Daytime
586,352131144166196,0,0,M,52,3,21.0,102.0,mobile,google,ios,,FR,1.0,13.0,2.0,13,5954.0,42,95137568bf,1,1,2023-09-03,4,Page 1,Weekend Daytime
587,217934154468419,0,0,M,110,3,54.0,115.0,desktop,,windows,,FR,1.0,16.0,2.0,16,5896.0,108,f11dac0db6,3,3,2023-11-08,3,Page 3,No preference
588,149345376985247,0,0,M,129,3,155.0,66.0,mobile,bing,ios,FR,FR,1.0,12.0,2.0,12,3881.0,310,7b9f593535,6,6,2023-12-30,7,Page 6,Nighttime
589,292341352884712,0,1,F,118,6,54.0,180.0,mobile,google,ios,FR,,1.0,30.0,2.0,15,5535.0,80,f28414dfd1,3,3,2023-04-24,4,Page 3,Weekday Nighttime
590,153732307156812,0,0,F,115,4,111.0,107.0,mobile,google,android,FR,FR,1.0,16.0,3.0,16,5484.0,334,45c82b38c6,4,4,2023-12-24,6,Page 4,Weekend Nighttime
591,267568848551362,1,0,F,62,6,52.0,222.0,mobile,google,ios,FR,FR,1.0,29.0,4.0,24,11160.0,246,67bac78ff1,4,4,2023-10-09,4,Page 4,No preference
592,326270077349947,0,0,F,88,7,41.0,208.0,mobile,yahoo,android,FR,FR,1.0,24.0,5.0,16,9997.0,228,f115ad964e,2,2,2023-10-03,0,Page 2,Weekday Nighttime
593,236052433424956,0,0,M,58,3,90.0,104.0,mobile,bing,ios,EN,SP,1.0,15.0,2.0,15,5602.0,180,67bac78ff1,6,6,2023-09-26,5,Page 6,Weekday Daytime
594,435780121439541,0,1,F,121,4,78.0,129.0,desktop,google,windows,,,1.0,15.0,3.0,15,6664.0,236,7b9f593535,1,1,2023-11-06,11,Page 1,Weekday
595,797549166058060,1,0,F,69,6,42.0,196.0,desktop,,windows,,FR,3.0,21.0,2.0,10,4182.0,70,f11dac0db6,2,6,2023-08-05,3,Multipages,Weekday Nighttime
596,278843560801849,0,1,F,58,3,82.0,109.0,mobile,bing,ios,FR,FR,1.0,8.0,0.0,4,676.0,0,45c82b38c6,4,4,2023-04-29,7,Page 4,Weekday Nighttime
597,243917293367436,0,0,F,92,6,42.0,166.0,mobile,google,android,FR,UK,2.0,26.0,3.0,16,8114.0,57,73dc9eab7b,2,2,2023-12-12,6,Page 2,Weekday
598,174891870904225,1,0,M,122,9,43.0,266.0,mobile,google,ios,EN,FR,2.0,35.0,6.0,27,11402.0,305,73dc9eab7b,2,1,2023-12-14,5,Multipages,Nighttime
599,167142208362552,0,0,F,136,3,98.0,111.0,mobile,bing,ios,FR,FR,2.0,4.0,0.0,1,344.0,0,9fa01fb1a0,5,6,2023-08-26,7,Multipages,No preference
600,237672596932496,0,0,F,55,3,62.0,101.0,mobile,google,ios,EN,UK,1.0,4.0,2.0,5,4698.0,125,7b9f593535,5,5,2023-09-07,5,Page 5,Weekday Daytime
601,326187169710918,1,0,F,46,4,92.0,125.0,mobile,,ios,FR,FR,1.0,12.0,0.0,2,149.0,0,7b9f593535,5,5,2023-03-01,2,Page 5,Weekday Daytime
602,833555457066181,0,0,M,76,4,86.0,115.0,mobile,bing,android,FR,FR,1.0,16.0,2.0,10,5614.0,72,67bac78ff1,4,4,2023-05-08,0,Page 4,Weekend
603,259690716780866,0,0,F,85,3,177.0,32.0,mobile,google,ios,FR,,1.0,11.0,1.0,7,468.0,259,f11dac0db6,3,3,2023-09-17,4,Page 3,Weekday Nighttime
604,157369724373280,0,0,F,100,4,77.0,118.0,desktop,google,windows,,FR,2.0,14.0,0.0,6,1142.0,0,67bac78ff1,3,1,2023-10-20,1,Multipages,Weekday
605,448657121146092,0,0,F,121,5,51.0,180.0,desktop,yahoo,windows,,FR,1.0,19.0,1.0,5,2592.0,0,67bac78ff1,5,5,2023-05-18,3,Page 5,Weekday
606,124140007060869,1,1,M,60,4,90.0,126.0,desktop,google,windows,,FR,1.0,18.0,1.0,5,3561.0,123,67bac78ff1,3,3,2023-05-22,1,Page 3,Weekday
607,117620057292566,1,0,M,62,3,117.0,69.0,mobile,google,ios,,,1.0,13.0,1.0,9,1484.0,159,67bac78ff1,1,1,2023-06-13,4,Page 1,Weekday Daytime
608,104313051166272,1,0,F,23,4,117.0,119.0,mobile,google,android,,FR,1.0,21.0,3.0,21,6962.0,351,f11dac0db6,5,5,2023-12-23,6,Page 5,Weekday Daytime
609,365001211353775,1,0,M,140,7,52.0,158.0,desktop,google,windows,,FR,1.0,28.0,3.0,17,3273.0,234,7b9f593535,2,2,2023-09-25,1,Page 2,Weekday
610,173899507599733,0,0,M,21,4,89.0,135.0,mobile,google,ios,EN,FR,1.0,18.0,3.0,18,7898.0,268,67bac78ff1,3,3,2023-10-09,5,Page 3,No preference
611,258064714285655,0,0,123,42,2,116.0,39.0,mobile,google,android,EN,SP,1.0,12.0,1.0,12,2309.0,116,67bac78ff1,6,6,2023-09-02,9,Page 6,Weekday Nighttime
612,174273263303170,0,1,M,102,5,70.0,174.0,mobile,google,android,,FR,1.0,15.0,3.0,9,5722.0,250,67bac78ff1,1,1,2023-10-07,6,Page 1,Weekend Nighttime
613,324006975844234,0,0,M,38,3,142.0,96.0,mobile,google,android,EN,FR,1.0,10.0,1.0,5,1825.0,48,f11dac0db6,1,1,2023-03-19,9,Page 1,Weekday
614,260530531497640,1,0,F,56,3,91.0,70.0,,google,,,FR,2.0,9.0,1.0,5,1602.0,106,f28414dfd1,4,3,2023-10-24,10,Multipages,Weekday Nighttime
615,210529973547904,0,1,M,124,4,77.0,77.0,mobile,google,android,FR,FR,1.0,13.0,2.0,12,3461.0,147,,6,6,2023-08-11,6,Page 6,Weekday
616,668047124521233,0,0,M,77,3,29.0,86.0,desktop,,windows,,FR,1.0,16.0,1.0,9,3390.0,9,95137568bf,3,3,2023-09-27,3,Page 3,Weekday Nighttime
617,520843835441686,0,0,F,117,5,51.0,163.0,desktop,bing,windows,,FR,1.0,26.0,3.0,24,8943.0,171,67bac78ff1,1,1,2023-06-26,8,Page 1,Weekday
618,144113191994087,0,0,F,54,4,60.0,126.0,mobile,google,android,FR,,1.0,10.0,2.0,8,4680.0,134,73dc9eab7b,4,4,2023-08-09,6,Page 4,Weekday
619,195172123177702,0,0,F,104,4,27.0,167.0,desktop,google,windows,,FR,2.0,17.0,2.0,11,7035.0,80,f28414dfd1,4,4,2023-08-01,1,Page 4,Weekday Nighttime
620,721942608275795,0,0,M,83,4,71.0,92.0,desktop,google,windows,,FR,1.0,13.0,2.0,11,4275.0,183,7b9f593535,6,6,2023-08-04,1,Page 6,Weekday
621,164532759462140,0,0,F,54,7,51.0,179.0,desktop,google,windows,,FR,2.0,24.0,3.0,15,5066.0,134,45c82b38c6,4,2,2023-07-27,1,Multipages,Weekday Daytime
622,249245328378448,0,0,M,139,6,58.0,205.0,desktop,yahoo,windows,,FR,1.0,23.0,4.0,18,10560.0,212,67bac78ff1,6,6,2023-09-13,3,Page 6,No preference
623,401495511503774,0,0,M,83,3,116.0,123.0,mobile,google,ios,Other,FR,2.0,8.0,0.0,2,802.0,0,67bac78ff1,4,3,2023-10-04,4,Multipages,Weekday Nighttime
624,627805886753253,0,0,F,22,4,74.0,139.0,mobile,,ios,EN,FR,1.0,21.0,0.0,3,2341.0,0,f28414dfd1,4,4,2023-04-10,5,Page 4,Weekday
625,327518325228757,0,0,123,124,3,47.0,124.0,mobile,google,android,FR,FR,1.0,10.0,2.0,11,6392.0,95,f11dac0db6,4,4,2023-06-07,6,Page 4,Daytime
626,133341728037122,0,0,M,51,7,43.0,226.0,desktop,google,windows,,SP,1.0,28.0,5.0,24,11061.0,226,ca98f07be2,5,5,2023-11-04,11,Page 5,Weekday
627,515421943448295,0,0,F,128,4,68.0,100.0,mobile,yahoo,android,EN,FR,1.0,12.0,1.0,9,1850.0,85,67bac78ff1,6,6,2023-08-14,9,Page 6,Weekday Nighttime
628,170204563369220,0,0,F,130,4,80.0,120.0,mobile,,ios,FR,FR,1.0,16.0,1.0,6,2904.0,189,f115ad964e,3,3,2023-07-23,2,Page 3,Nighttime
629,155548635275868,0,0,F,78,6,48.0,216.0,mobile,google,ios,EN,FR,1.0,40.0,2.0,21,6568.0,15,f115ad964e,2,2,2023-03-21,5,Page 2,Weekend Daytime
630,128319504342129,0,0,,125,6,41.0,194.0,mobile,google,ios,EN,FR,1.0,32.0,5.0,32,10270.0,209,73dc9eab7b,6,6,2023-10-27,5,Page 6,Weekday
631,278867396494888,0,0,M,54,2,127.0,87.0,desktop,bing,windows,,FR,1.0,9.0,0.0,3,1117.0,0,7b9f593535,3,3,2023-06-09,8,Page 3,Daytime
632,215656004950904,0,0,F,129,3,118.0,107.0,desktop,google,windows,,FR,2.0,12.0,0.0,2,1380.0,0,242649bfe1,4,2,2023-10-10,1,Multipages,Weekday Nighttime
633,299789502504794,0,0,M,72,4,49.0,164.0,desktop,,windows,,FR,1.0,17.0,3.0,17,9631.0,147,f28414dfd1,1,1,2023-08-03,3,Page 1,Weekday
634,225388783231465,0,0,F,126,4,74.0,135.0,mobile,google,ios,FR,FR,1.0,12.0,3.0,12,7632.0,223,67bac78ff1,5,5,2023-10-03,4,Page 5,Weekday
635,209732319687203,0,0,M,137,4,91.0,100.0,mobile,yahoo,android,EN,FR,2.0,10.0,0.0,5,380.0,0,67bac78ff1,4,6,2023-12-07,9,Multipages,Nighttime
636,179572582518346,0,0,M,48,5,50.0,155.0,mobile,google,android,FR,FR,2.0,25.0,2.0,14,1717.0,90,7b9f593535,2,2,2023-09-21,6,Page 2,Weekday Daytime
